time,reaction,reaction_tense,gender,age
0.3648037910461426,neutral,0.74897337,male,35
0.43880486488342285,neutral,0.6784165,male,35
0.5018041133880615,neutral,0.44381243,male,35
0.5703036785125732,neutral,0.5312719,male,35
0.6348040103912354,neutral,0.61136466,male,35
0.7038044929504395,neutral,0.65562576,male,35
0.7683038711547852,neutral,0.7823321,male,35
0.8408124446868896,neutral,0.68614507,male,35
0.91330885887146,neutral,0.62151587,male,35
0.9783048629760742,neutral,0.573045,male,35
1.2643036842346191,neutral,0.5311026,male,35
1.3263046741485596,neutral,0.7090557,male,35
1.3883049488067627,neutral,0.67819834,male,35
1.4513039588928223,neutral,0.7211869,male,35
1.5178039073944092,neutral,0.6684307,male,35
2.6055071353912354,neutral,0.68812233,male,35
2.668987512588501,neutral,0.58523345,male,35
2.7359867095947266,neutral,0.46416515,male,35
2.7939865589141846,neutral,0.52991813,male,35
2.8589868545532227,neutral,0.5967944,male,35
3.1294896602630615,neutral,0.57288104,male,35
3.1889877319335938,neutral,0.6810939,male,35
3.2494866847991943,neutral,0.54567546,male,35
3.3079869747161865,neutral,0.6855365,male,35
3.3689866065979004,neutral,0.66852164,male,35
3.4284868240356445,neutral,0.5644356,male,35
3.489488124847412,neutral,0.49174285,male,35
3.5519866943359375,neutral,0.46273953,male,35
3.609987497329712,neutral,0.5158473,male,35
3.677988290786743,neutral,0.7084864,male,35
3.9454877376556396,neutral,0.584005,male,35
4.00798773765564,neutral,0.67118126,male,35
4.077486753463745,neutral,0.7265412,male,35
4.140486478805542,neutral,0.73479337,male,35
4.204987287521362,neutral,0.6852049,male,35
4.269986867904663,neutral,0.78065354,male,35
4.3299880027771,neutral,0.81626755,male,35
4.395986795425415,neutral,0.8369101,male,35
4.460488319396973,neutral,0.8048491,male,35
4.520987510681152,neutral,0.78085893,male,35
4.78298807144165,neutral,0.7808671,male,35
4.853662490844727,neutral,0.7439524,male,35
4.914160966873169,neutral,0.62723047,male,35
4.976661205291748,neutral,0.7003041,male,35
5.039160490036011,neutral,0.7584794,male,35
5.100661277770996,neutral,0.7713276,male,35
5.1641621589660645,neutral,0.80544746,male,35
5.22266149520874,neutral,0.7696924,male,35
5.285160779953003,neutral,0.6892847,male,35
5.347162246704102,neutral,0.6351893,male,35
5.611661911010742,neutral,0.64943624,male,35
5.676661252975464,neutral,0.7197823,male,35
5.737161874771118,neutral,0.67558056,male,35
5.801661014556885,neutral,0.6709625,male,35
5.8621602058410645,neutral,0.7610351,male,35
5.924661159515381,neutral,0.8144686,male,35
5.9901628494262695,neutral,0.81672436,male,35
6.052661895751953,neutral,0.74943054,male,35
6.11316180229187,neutral,0.6376198,male,35
6.172168731689453,neutral,0.66902184,male,35
6.43766188621521,neutral,0.61818945,male,35
6.496160268783569,neutral,0.6025915,male,35
6.560676097869873,neutral,0.7865171,male,35
6.623161315917969,neutral,0.4722728,male,35
6.6846606731414795,neutral,0.72460634,male,35
6.74816370010376,neutral,0.7534399,male,35
6.8146607875823975,neutral,0.7541133,male,35
6.87766170501709,neutral,0.82467675,male,35
6.95016074180603,neutral,0.64214516,male,35
7.017160892486572,neutral,0.8243855,male,35
7.287161588668823,neutral,0.8201257,male,35
7.349660634994507,neutral,0.7173352,male,35
7.409160614013672,neutral,0.60577136,male,35
7.4716620445251465,neutral,0.81857365,male,35
7.536662340164185,neutral,0.8631846,male,35
7.60366153717041,neutral,0.70668775,male,35
7.666161060333252,neutral,0.7636137,male,35
7.736161947250366,neutral,0.71507275,male,35
7.80066180229187,neutral,0.8029071,male,35
7.865161180496216,neutral,0.66633594,male,35
8.143161058425903,neutral,0.8231099,male,35
8.202662229537964,neutral,0.81005085,male,35
8.264161586761475,neutral,0.6853501,male,35
8.328161478042603,neutral,0.72035867,male,35
8.391160488128662,neutral,0.7309957,male,35
8.458160877227783,neutral,0.7411059,male,35
8.528661489486694,neutral,0.7535455,male,35
8.595661640167236,neutral,0.79161304,male,35
8.668662548065186,neutral,0.7409049,male,35
8.732161521911621,neutral,0.7163466,male,35
9.001661777496338,neutral,0.71984863,male,35
9.064161539077759,neutral,0.7874428,male,35
9.124161005020142,neutral,0.6055968,male,35
9.189660787582397,neutral,0.8084206,male,35
9.252161979675293,neutral,0.81187624,male,35
9.314661979675293,neutral,0.76247823,male,35
9.377161026000977,neutral,0.7522993,male,35
9.440162658691406,neutral,0.7672762,male,35
9.505661725997925,neutral,0.7117034,male,35
9.569161415100098,neutral,0.6949179,male,35
9.835174083709717,neutral,0.6930522,male,35
9.89666199684143,neutral,0.7460679,male,35
9.9561607837677,neutral,0.6251032,male,35
10.024161100387573,neutral,0.69516873,male,35
10.086161613464355,neutral,0.7340019,male,35
10.146661520004272,neutral,0.7283707,male,35
10.212162017822266,neutral,0.78568584,male,35
10.27766489982605,neutral,0.8150244,male,35
10.343162536621094,neutral,0.8169348,male,35
10.411662101745605,neutral,0.80748075,male,35
10.67716097831726,neutral,0.7593679,male,35
10.741161584854126,neutral,0.6252231,male,35
10.805663347244263,neutral,0.7398948,male,35
10.873163938522339,neutral,0.6966706,male,35
10.940161943435669,neutral,0.58604455,male,35
11.00316071510315,neutral,0.5478151,male,35
11.069161415100098,neutral,0.5791055,male,35
11.132162094116211,neutral,0.5827201,male,35
11.196661233901978,neutral,0.612138,male,35
11.265161991119385,neutral,0.53413767,male,35
11.531162023544312,neutral,0.7509441,male,35
11.714374303817749,neutral,0.7837348,male,35
11.788906812667847,neutral,0.7381561,male,35
11.85987114906311,neutral,0.7255722,male,35
11.922871112823486,neutral,0.76679957,male,35
11.989871978759766,neutral,0.7061687,male,35
12.058372020721436,neutral,0.63109034,male,35
12.129870891571045,neutral,0.62744516,male,35
12.201371192932129,neutral,0.7391723,male,35
12.272871971130371,neutral,0.84115195,male,35
12.544371843338013,neutral,0.7340087,male,35
12.606371402740479,neutral,0.76755553,male,35
12.672371864318848,neutral,0.73299676,male,35
12.742372035980225,neutral,0.76152766,male,35
12.80787181854248,neutral,0.4274962,male,35
12.869871377944946,neutral,0.40163752,male,35
12.934871912002563,fear,0.30922434,male,35
12.995871305465698,neutral,0.7673653,male,35
13.057371377944946,neutral,0.7564494,male,35
13.123871803283691,neutral,0.46523914,male,35
13.39487361907959,neutral,0.7379671,male,35
13.457372188568115,neutral,0.6710161,male,35
13.521872758865356,neutral,0.73253447,male,35
13.588372707366943,neutral,0.7666488,male,35
13.652373552322388,neutral,0.7568696,male,35
13.720875263214111,neutral,0.73172075,male,35
13.790371894836426,neutral,0.6535449,male,35
13.859871864318848,neutral,0.7170093,male,35
13.923384189605713,neutral,0.4526892,male,35
13.98587155342102,neutral,0.53220934,male,35
14.254871606826782,neutral,0.52107453,male,35
14.313885927200317,neutral,0.73481226,male,35
14.37837266921997,neutral,0.6975686,male,35
14.439872741699219,neutral,0.6925216,male,35
14.50837230682373,neutral,0.7320223,male,35
14.571871757507324,neutral,0.78939533,male,35
14.633371829986572,neutral,0.757536,male,35
14.693373680114746,neutral,0.7376077,male,35
14.763872623443604,neutral,0.7242905,male,35
14.828872442245483,neutral,0.7508318,male,35
15.094383955001831,neutral,0.7748977,male,35
15.159883260726929,neutral,0.8208448,male,35
15.221884727478027,neutral,0.7985616,male,35
15.28388261795044,neutral,0.78264856,male,35
15.344383478164673,neutral,0.61901104,male,35
15.408382892608643,neutral,0.6992102,male,35
15.469882488250732,neutral,0.71408963,male,35
15.528384685516357,neutral,0.6309109,male,35
15.597383499145508,neutral,0.6638849,male,35
15.666901111602783,neutral,0.7920208,male,35
15.947884559631348,neutral,0.72897166,male,35
16.012388706207275,neutral,0.82855034,male,35
16.080883502960205,neutral,0.72561693,male,35
16.144383192062378,neutral,0.6745386,male,35
16.212884426116943,neutral,0.76555467,male,35
16.278383493423462,neutral,0.7357443,male,35
16.35088348388672,neutral,0.7347211,male,35
16.412882566452026,neutral,0.767684,male,35
16.472882747650146,neutral,0.74277246,male,35
16.532883405685425,neutral,0.6854717,male,35
16.81238341331482,neutral,0.83362436,male,35
16.88288402557373,neutral,0.74100757,male,35
16.94888401031494,neutral,0.8109472,male,35
17.014886379241943,neutral,0.7210208,male,35
17.077884912490845,neutral,0.6478665,male,35
17.137383699417114,neutral,0.6995427,male,35
17.20438313484192,neutral,0.69947755,male,35
17.266382694244385,neutral,0.65802675,male,35
17.328383207321167,neutral,0.7208453,male,35
17.39038348197937,neutral,0.7554842,male,35
17.661383390426636,neutral,0.5669738,male,35
17.726882457733154,neutral,0.70113283,male,35
17.79138469696045,neutral,0.744964,male,35
17.858384609222412,neutral,0.68569624,male,35
17.931384801864624,neutral,0.6632973,male,35
18.007883071899414,neutral,0.74271405,male,35
18.08538508415222,neutral,0.69069374,male,35
18.154882669448853,neutral,0.71495324,male,35
18.216883897781372,neutral,0.7496026,male,35
18.278383493423462,neutral,0.72224265,male,35
