time,reaction,reaction_tense,gender,age
6.725785732269287,neutral,0.71642715,female,35
6.785784006118774,neutral,0.744074,female,35
6.848784685134888,neutral,0.6519474,female,35
6.909284830093384,neutral,0.6951237,female,35
6.977285861968994,neutral,0.6554552,female,35
7.038284778594971,neutral,0.7012532,female,35
7.098785161972046,neutral,0.662175,female,35
7.161785364151001,neutral,0.6285485,female,35
7.430285453796387,neutral,0.6166467,female,35
7.491284132003784,neutral,0.669213,female,35
7.5517871379852295,neutral,0.5602114,female,35
7.61428427696228,neutral,0.72615886,female,35
7.673784255981445,neutral,0.7090198,female,35
7.735284328460693,neutral,0.70594424,female,35
7.7957868576049805,neutral,0.711214,female,35
7.859785795211792,neutral,0.67402697,female,35
7.922285079956055,neutral,0.5310421,female,35
7.9827845096588135,neutral,0.64789766,female,35
8.24878454208374,neutral,0.5727002,female,35
8.308784484863281,neutral,0.50355476,female,35
8.367784261703491,neutral,0.67535746,female,35
8.42678689956665,neutral,0.670663,female,35
8.487785577774048,neutral,0.6006803,female,35
8.55028510093689,neutral,0.5704841,female,35
8.608285427093506,neutral,0.6277386,female,35
8.669785022735596,neutral,0.6727066,female,35
8.72828483581543,neutral,0.7380388,female,35
8.795284748077393,neutral,0.7029312,female,35
9.062286138534546,neutral,0.741478,female,35
9.122284650802612,neutral,0.5965457,female,35
9.182784080505371,neutral,0.56096125,female,35
9.243784189224243,neutral,0.7818319,female,35
9.30428671836853,neutral,0.6626791,female,35
9.369285106658936,neutral,0.7061805,female,35
9.428285837173462,neutral,0.5716193,female,35
9.48978567123413,neutral,0.6339531,female,35
9.54878568649292,neutral,0.53890157,female,35
9.60828685760498,neutral,0.78959495,female,35
9.873284816741943,neutral,0.7153826,female,35
9.933285236358643,neutral,0.666635,female,35
9.997284650802612,neutral,0.6621194,female,35
10.065787076950073,neutral,0.77216834,female,35
10.12628698348999,neutral,0.74120647,female,35
10.19078540802002,neutral,0.7347726,female,35
10.257286071777344,neutral,0.77093494,female,35
10.317784070968628,neutral,0.5968228,female,35
10.383785009384155,neutral,0.54458874,female,35
10.450286149978638,neutral,0.6554437,female,35
10.721284866333008,neutral,0.6124347,female,35
10.782784461975098,neutral,0.53215593,female,35
10.841285943984985,neutral,0.68589455,female,35
10.901285886764526,neutral,0.73355776,female,35
10.96228575706482,neutral,0.76625466,female,35
11.02378535270691,neutral,0.5857773,female,35
11.088298559188843,neutral,0.6193451,female,35
11.152786254882812,neutral,0.5925692,female,35
11.218785285949707,neutral,0.6009399,female,35
11.27678656578064,neutral,0.62347823,female,35
11.543286323547363,neutral,0.6479696,female,35
11.603285551071167,neutral,0.70748425,female,35
11.671287536621094,neutral,0.5680949,female,35
11.730286359786987,neutral,0.75332093,female,35
11.790285348892212,neutral,0.84002954,female,35
11.849784851074219,neutral,0.6689124,female,35
11.909788131713867,neutral,0.61597776,female,35
11.978798389434814,neutral,0.7166357,female,35
12.04629635810852,neutral,0.6020699,female,35
12.119295597076416,neutral,0.5545173,female,35
12.412794828414917,neutral,0.6001349,female,35
12.481794834136963,neutral,0.5749773,female,35
12.551296949386597,neutral,0.7443539,female,35
12.619810581207275,neutral,0.71622497,female,35
12.69479489326477,neutral,0.5127876,female,35
12.764795541763306,neutral,0.658214,female,35
12.827296257019043,neutral,0.7658083,female,35
12.888796329498291,neutral,0.84448737,female,35
12.953795433044434,neutral,0.71784437,female,35
13.014296054840088,neutral,0.8286667,female,35
13.282296657562256,neutral,0.79236275,female,35
13.341798305511475,neutral,0.7896434,female,35
13.408296346664429,neutral,0.815493,female,35
13.467796564102173,neutral,0.75368416,female,35
13.533796787261963,neutral,0.58018684,female,35
13.602796077728271,neutral,0.5910802,female,35
13.663297891616821,neutral,0.62204945,female,35
13.727795600891113,neutral,0.71604824,female,35
13.79229736328125,neutral,0.7500404,female,35
13.862796783447266,neutral,0.6659465,female,35
14.132795572280884,neutral,0.71239674,female,35
14.193295955657959,neutral,0.70867014,female,35
14.255295991897583,neutral,0.5646121,female,35
14.320295333862305,neutral,0.6033877,female,35
14.386297702789307,neutral,0.4821067,female,35
14.448795080184937,neutral,0.70097154,female,35
14.509796619415283,neutral,0.50547606,female,35
14.57079553604126,neutral,0.55956453,female,35
14.640296459197998,neutral,0.60932356,female,35
14.70229697227478,neutral,0.6195077,female,35
14.970296144485474,neutral,0.7309971,female,35
15.033296346664429,neutral,0.5977105,female,35
15.09429669380188,neutral,0.6419765,female,35
15.154297113418579,neutral,0.6845949,female,35
15.218796730041504,neutral,0.55591315,female,35
15.287796258926392,happy,0.422888,female,35
15.352296829223633,neutral,0.5648356,female,35
15.413796186447144,neutral,0.6044934,female,35
15.481796026229858,neutral,0.52456814,female,35
15.546297073364258,neutral,0.419805,female,35
15.810795783996582,neutral,0.3406796,female,35
15.87729549407959,neutral,0.60477597,female,35
15.937806129455566,fear,0.33189067,female,35
15.99879765510559,neutral,0.40205887,female,35
16.06079649925232,neutral,0.62534577,female,35
16.1202974319458,neutral,0.5108237,female,35
16.181797742843628,neutral,0.6216218,female,35
16.249796390533447,neutral,0.5817462,female,35
16.312297344207764,neutral,0.5487988,female,35
16.37379813194275,neutral,0.677376,female,35
16.64029860496521,neutral,0.5055314,female,35
16.700297355651855,fear,0.2937773,female,35
16.76429557800293,neutral,0.69120216,female,35
16.831296920776367,neutral,0.5845317,female,35
16.89179563522339,neutral,0.3923421,female,35
16.954296350479126,neutral,0.5981269,female,35
17.020297527313232,neutral,0.66940796,female,35
17.081296682357788,neutral,0.34993756,female,35
17.152297258377075,fear,0.38246992,female,35
17.21229577064514,neutral,0.47738004,female,35
17.47729778289795,neutral,0.5247949,female,35
17.541796684265137,neutral,0.6283163,female,35
17.60429573059082,neutral,0.6315791,female,35
17.668797254562378,neutral,0.6844032,female,35
17.73429584503174,neutral,0.4556234,female,35
17.80029606819153,neutral,0.58547866,female,35
17.86579728126526,neutral,0.5230661,female,35
17.93229627609253,neutral,0.35949132,female,35
17.99331831932068,neutral,0.40463966,female,35
18.05682110786438,neutral,0.5284619,female,35
18.32582116127014,neutral,0.5852521,female,35
18.388819694519043,neutral,0.5232139,female,35
18.448818683624268,neutral,0.5386523,female,35
18.5138201713562,neutral,0.7233892,female,35
18.576319932937622,neutral,0.6425419,female,35
18.637319564819336,neutral,0.6229024,female,35
18.69931983947754,neutral,0.7847616,female,35
18.763319492340088,neutral,0.8203052,female,35
18.835320234298706,neutral,0.812166,female,35
18.909320831298828,neutral,0.83601564,female,35
19.181818962097168,neutral,0.80250263,female,35
19.246321201324463,neutral,0.71412295,female,35
19.309319496154785,happy,0.9489855,female,35
19.381319284439087,happy,0.94422734,female,35
19.458828449249268,happy,0.9237245,female,35
19.52982497215271,happy,0.9163271,female,35
19.601819038391113,happy,0.9239281,female,35
19.6688334941864,happy,0.8280982,female,35
19.73081874847412,happy,0.8715708,female,35
19.793818950653076,happy,0.86698204,female,35
20.06381869316101,happy,0.7571447,female,35
20.128321409225464,happy,0.7542955,female,35
20.196320056915283,neutral,0.4309414,female,35
20.26532006263733,happy,0.44478115,female,35
20.327819347381592,happy,0.4896866,female,35
20.394821643829346,happy,0.47216457,female,35
20.467819929122925,neutral,0.47631335,female,35
20.536319732666016,neutral,0.4734031,female,35
20.599819660186768,happy,0.512877,female,35
20.660319089889526,happy,0.53424567,female,35
20.939330101013184,happy,0.5404276,female,35
21.000824213027954,happy,0.5678549,female,35
21.073821306228638,happy,0.5139904,female,35
21.140321969985962,happy,0.47173458,female,35
21.2063205242157,happy,0.5818692,female,35
21.274319648742676,happy,0.41886088,female,35
21.3413188457489,happy,0.44187668,female,35
21.404832363128662,neutral,0.4359862,female,35
21.46932077407837,neutral,0.4613056,female,35
21.53031897544861,neutral,0.6301087,female,35
21.798826217651367,neutral,0.56691086,female,35
21.869823217391968,neutral,0.49910033,female,35
21.934321641921997,neutral,0.46365026,female,35
21.995321035385132,neutral,0.55467916,female,35
22.061819076538086,neutral,0.48363385,female,35
22.1248197555542,neutral,0.5100137,female,35
22.19081974029541,neutral,0.54219323,female,35
22.254820108413696,neutral,0.58626044,female,35
22.318819522857666,neutral,0.4253046,female,35
22.388320922851562,neutral,0.50402784,female,35
22.655821323394775,happy,0.50203955,female,35
22.71631932258606,neutral,0.54218805,female,35
22.782819032669067,neutral,0.5230209,female,35
22.84782099723816,neutral,0.55341214,female,35
22.9083194732666,neutral,0.63339275,female,35
22.970823764801025,neutral,0.45548317,female,35
23.038320302963257,neutral,0.4573749,female,35
23.106830835342407,neutral,0.5235326,female,35
23.171822786331177,neutral,0.56481874,female,35
23.23432159423828,neutral,0.68759567,female,35
23.502820253372192,neutral,0.7383738,female,35
23.566320657730103,neutral,0.7102494,female,35
23.627320051193237,neutral,0.6493463,female,35
23.689319610595703,neutral,0.7367987,female,35
23.75782012939453,neutral,0.68419343,female,35
23.82032322883606,neutral,0.73121464,female,35
23.883320093154907,neutral,0.7176338,female,35
23.945820331573486,neutral,0.5941969,female,35
24.008819341659546,neutral,0.6261038,female,35
24.072320461273193,neutral,0.6398681,female,35
24.344319820404053,happy,0.45047227,female,35
24.412319660186768,happy,0.49739817,female,35
24.475820779800415,happy,0.44038567,female,35
24.537818908691406,neutral,0.5141998,female,35
24.60781955718994,happy,0.62672514,female,35
24.66931986808777,happy,0.42784306,female,35
24.740820169448853,neutral,0.50517607,female,35
24.805819749832153,neutral,0.48819235,female,35
24.867820501327515,neutral,0.52349555,female,35
24.93232035636902,neutral,0.47368464,female,35
25.199822425842285,neutral,0.49143156,female,35
25.26032042503357,neutral,0.5806706,female,35
25.3218195438385,happy,0.8200565,female,35
25.388319730758667,happy,0.7511532,female,35
25.45232081413269,happy,0.6506131,female,35
25.518820762634277,happy,0.79625225,female,35
25.585323572158813,happy,0.6493991,female,35
25.65432119369507,happy,0.6657165,female,35
25.720320463180542,happy,0.7835926,female,35
25.789819955825806,happy,0.7121435,female,35
26.060320138931274,happy,0.7541338,female,35
26.126819372177124,happy,0.74811196,female,35
26.191319704055786,happy,0.6394723,female,35
26.262320518493652,happy,0.68724346,female,35
26.331321239471436,happy,0.60463136,female,35
26.396320581436157,happy,0.5349278,female,35
26.4613196849823,happy,0.5828851,female,35
26.52632164955139,happy,0.69086564,female,35
26.595378875732422,neutral,0.43250537,female,35
26.658378839492798,neutral,0.44409785,female,35
26.939878463745117,happy,0.5150841,female,35
27.01537847518921,happy,0.43758583,female,35
27.080877542495728,happy,0.509049,female,35
27.150879621505737,neutral,0.53150827,female,35
27.217879056930542,happy,0.44587952,female,35
27.291380643844604,neutral,0.4786672,female,35
27.365878582000732,happy,0.5091043,female,35
27.430879592895508,happy,0.6574622,female,35
27.492876768112183,happy,0.4292676,female,35
27.561877250671387,neutral,0.42923078,female,35
27.83537793159485,happy,0.50806826,female,35
27.90237808227539,neutral,0.5047898,female,35
27.96587872505188,happy,0.50496763,female,35
28.039878606796265,happy,0.547951,female,35
28.10637855529785,happy,0.54186684,female,35
29.10258436203003,happy,0.5760138,female,35
29.17761731147766,happy,0.5233622,female,35
29.250604152679443,happy,0.55364317,female,35
29.31908416748047,happy,0.502753,female,35
29.388583660125732,happy,0.5022894,female,35
29.665083646774292,happy,0.49283156,female,35
29.73108458518982,neutral,0.48877382,female,35
29.807083129882812,neutral,0.5857953,female,35
29.874584674835205,happy,0.47955713,female,35
29.948583126068115,happy,0.46991628,female,35
30.018587827682495,neutral,0.51654,female,35
30.08758306503296,neutral,0.51751685,female,35
30.16008496284485,neutral,0.45999628,female,35
30.22758436203003,neutral,0.5036753,female,35
30.294582843780518,happy,0.56030786,female,35
30.58058452606201,happy,0.67128825,female,35
30.64808464050293,happy,0.4869031,female,35
30.718086004257202,happy,0.521587,female,35
30.788084268569946,neutral,0.47115344,female,35
30.858084440231323,happy,0.5377303,female,35
30.924084186553955,happy,0.481242,female,35
30.988584518432617,happy,0.5894308,female,35
31.057086944580078,happy,0.5009983,female,35
31.12958574295044,happy,0.6059724,female,35
31.196584701538086,happy,0.61511225,female,35
31.472583293914795,happy,0.5745616,female,35
31.540583848953247,happy,0.51815194,female,35
31.605082988739014,happy,0.5987789,female,35
31.667086839675903,neutral,0.48085105,female,35
31.73008394241333,happy,0.7996778,female,35
31.79308271408081,happy,0.5727467,female,35
31.861084699630737,happy,0.58478945,female,35
31.926583528518677,happy,0.5191765,female,35
31.997583150863647,neutral,0.4943956,female,35
32.069085359573364,happy,0.46876281,female,35
32.344584465026855,neutral,0.5862389,female,35
32.40808391571045,neutral,0.7083422,female,35
32.47508406639099,neutral,0.74572575,female,35
32.54658317565918,neutral,0.60318005,female,35
32.6130850315094,neutral,0.4999776,female,35
32.684086322784424,neutral,0.5839757,female,35
32.7520854473114,neutral,0.6336672,female,35
32.82158327102661,neutral,0.6176696,female,35
32.89308524131775,neutral,0.74295443,female,35
32.95758390426636,neutral,0.7949675,female,35
33.234583616256714,neutral,0.78280085,female,35
33.30658435821533,neutral,0.7948215,female,35
33.3785834312439,neutral,0.7037141,female,35
33.447084188461304,neutral,0.6161267,female,35
33.51658868789673,neutral,0.81327975,female,35
33.57758355140686,neutral,0.8394453,female,35
33.640583992004395,neutral,0.8499032,female,35
33.706584215164185,neutral,0.80376124,female,35
33.77108335494995,neutral,0.7960497,female,35
33.833083629608154,neutral,0.7361468,female,35
34.11108374595642,neutral,0.7564842,female,35
34.17708444595337,neutral,0.8562885,female,35
34.24208354949951,neutral,0.6774899,female,35
34.31058669090271,neutral,0.7057468,female,35
34.375084400177,neutral,0.61432004,female,35
34.439584255218506,neutral,0.67947406,female,35
34.50708484649658,neutral,0.65214926,female,35
34.57308316230774,neutral,0.741117,female,35
34.640583992004395,neutral,0.72358763,female,35
34.7120840549469,neutral,0.60632664,female,35
34.99308371543884,neutral,0.6839299,female,35
35.05808711051941,neutral,0.7033879,female,35
35.12408518791199,neutral,0.7115489,female,35
35.191585540771484,neutral,0.8222563,female,35
35.25859093666077,neutral,0.82362115,female,35
35.32258605957031,neutral,0.75330126,female,35
35.39058494567871,neutral,0.8297413,female,35
35.45808434486389,neutral,0.8054267,female,35
35.52508354187012,neutral,0.84938955,female,35
35.59458565711975,neutral,0.8425603,female,35
35.862091064453125,neutral,0.8766338,female,35
35.93158555030823,neutral,0.79071707,female,35
35.99708795547485,neutral,0.70807844,female,35
36.06508779525757,neutral,0.7157152,female,35
36.127583503723145,neutral,0.5985141,female,35
36.200583696365356,neutral,0.6784014,female,35
36.26860451698303,neutral,0.7519292,female,35
36.33608555793762,neutral,0.6288903,female,35
36.40058350563049,neutral,0.60202706,female,35
36.46508765220642,neutral,0.74638,female,35
36.73408651351929,neutral,0.84596336,female,35
36.801584243774414,neutral,0.74994373,female,35
36.864585638046265,neutral,0.63847053,female,35
36.93408703804016,neutral,0.8061168,female,35
36.99908685684204,neutral,0.7739473,female,35
37.070584297180176,neutral,0.6660136,female,35
37.135584354400635,neutral,0.43683204,female,35
37.203585386276245,neutral,0.6411635,female,35
37.27058410644531,neutral,0.7785177,female,35
37.33358550071716,neutral,0.6490587,female,35
37.60408401489258,neutral,0.7042438,female,35
37.666584968566895,neutral,0.6185564,female,35
37.729586124420166,neutral,0.8088926,female,35
37.791585206985474,neutral,0.6587717,female,35
37.85308527946472,neutral,0.6711978,female,35
37.91958403587341,neutral,0.7491641,female,35
37.98208451271057,neutral,0.6554916,female,35
38.05558514595032,neutral,0.8247466,female,35
38.12258434295654,neutral,0.8490854,female,35
38.18908476829529,neutral,0.7503591,female,35
38.463584423065186,neutral,0.7710323,female,35
38.52858519554138,neutral,0.79732937,female,35
38.59258484840393,happy,0.81425834,female,35
38.655086040496826,happy,0.911188,female,35
38.71808409690857,happy,0.95719576,female,35
38.78308820724487,happy,0.957402,female,35
38.8440842628479,happy,0.9604565,female,35
38.91408586502075,happy,0.9840236,female,35
38.97758746147156,happy,0.9837067,female,35
39.04258584976196,happy,0.97408265,female,35
39.31658458709717,happy,0.96770257,female,35
39.37908482551575,happy,0.9698855,female,35
39.44358587265015,happy,0.9851592,female,35
39.51258587837219,happy,0.98418796,female,35
39.576584815979004,happy,0.9710278,female,35
39.643584966659546,happy,0.92725664,female,35
39.71158480644226,happy,0.9429402,female,35
39.775599241256714,happy,0.9491556,female,35
39.841084241867065,happy,0.93447953,female,35
39.90558385848999,happy,0.89373,female,35
40.17558479309082,happy,0.9255577,female,35
40.24008512496948,happy,0.93439656,female,35
40.30408501625061,happy,0.8925828,female,35
40.36858510971069,happy,0.9337363,female,35
40.432584285736084,happy,0.88549465,female,35
40.49758458137512,happy,0.85026014,female,35
40.56408405303955,happy,0.9061808,female,35
40.626585245132446,happy,0.8066026,female,35
40.69258403778076,happy,0.94228065,female,35
40.760085105895996,happy,0.90222496,female,35
41.03258490562439,happy,0.9582774,female,35
41.09708523750305,happy,0.86311287,female,35
41.1630859375,happy,0.65353477,female,35
41.226584911346436,happy,0.7310494,female,35
41.29409694671631,happy,0.77155656,female,35
41.36108589172363,happy,0.7603346,female,35
41.42408466339111,happy,0.5920214,female,35
41.49008774757385,happy,0.8228473,female,35
41.55658578872681,happy,0.7235641,female,35
41.626585483551025,happy,0.77012235,female,35
41.89758634567261,happy,0.5548874,female,35
41.962087631225586,happy,0.6778071,female,35
42.02558445930481,happy,0.4696402,female,35
42.088584423065186,happy,0.70021814,female,35
42.15359973907471,happy,0.56511253,female,35
42.22208642959595,happy,0.59804714,female,35
42.284085750579834,happy,0.53989637,female,35
42.35258460044861,happy,0.6947988,female,35
42.418084383010864,happy,0.5790914,female,35
42.4830858707428,happy,0.50060606,female,35
42.755587100982666,neutral,0.51189,female,35
42.82008385658264,neutral,0.64449096,female,35
42.883585929870605,neutral,0.5025616,female,35
42.94858503341675,neutral,0.5449832,female,35
43.01658821105957,neutral,0.6304164,female,35
43.08308672904968,neutral,0.6473711,female,35
43.14808511734009,neutral,0.5140724,female,35
43.212088108062744,neutral,0.45320824,female,35
43.27558493614197,neutral,0.71254563,female,35
43.34608578681946,neutral,0.71901345,female,35
43.614586353302,neutral,0.7447213,female,35
43.679086446762085,neutral,0.7903496,female,35
43.740084648132324,neutral,0.6869984,female,35
43.802085399627686,neutral,0.70483816,female,35
43.86608552932739,neutral,0.8128451,female,35
43.93158531188965,neutral,0.7264665,female,35
43.99708580970764,neutral,0.6572523,female,35
44.05958533287048,neutral,0.7336211,female,35
44.12008476257324,neutral,0.6936546,female,35
44.18458580970764,neutral,0.68621916,female,35
44.45258545875549,neutral,0.690535,female,35
44.51808524131775,neutral,0.7273686,female,35
44.579084396362305,neutral,0.6819374,female,35
44.64459156990051,neutral,0.57303184,female,35
44.71058464050293,neutral,0.599766,female,35
44.77208495140076,neutral,0.7016388,female,35
44.83708572387695,neutral,0.7211353,female,35
44.902586221694946,neutral,0.71755093,female,35
44.96458697319031,neutral,0.7290942,female,35
45.0340850353241,neutral,0.7297834,female,35
45.311086654663086,neutral,0.77109843,female,35
45.3700852394104,neutral,0.7621461,female,35
45.4320855140686,fear,0.45166963,female,35
45.49658513069153,fear,0.39940053,female,35
45.560086727142334,fear,0.5470686,female,35
45.62158560752869,fear,0.61736906,female,35
45.68408751487732,fear,0.6215076,female,35
45.75008678436279,fear,0.7757507,female,35
45.812084436416626,fear,0.6967834,female,35
45.87908625602722,fear,0.5477183,female,35
46.14808535575867,fear,0.6167641,female,35
46.21258568763733,fear,0.50666475,female,35
46.278085231781006,fear,0.7219004,female,35
46.343586921691895,fear,0.7180982,female,35
46.40608525276184,fear,0.45475495,female,35
46.46908736228943,fear,0.57165354,female,35
46.53008532524109,fear,0.5805014,female,35
46.59358882904053,fear,0.5875741,female,35
46.659088134765625,fear,0.7235152,female,35
46.72408580780029,fear,0.62078047,female,35
46.997090578079224,fear,0.5443136,female,35
47.0600950717926,fear,0.58361256,female,35
47.12159466743469,neutral,0.5085185,female,35
47.18759632110596,neutral,0.6832533,female,35
47.248594999313354,neutral,0.70564955,female,35
47.311094522476196,neutral,0.69101655,female,35
47.372594118118286,neutral,0.6816563,female,35
47.440593957901,neutral,0.6795354,female,35
47.50859355926514,neutral,0.61047155,female,35
47.57559514045715,neutral,0.66299397,female,35
47.84759593009949,neutral,0.6488235,female,35
47.91609501838684,neutral,0.7128258,female,35
47.98259496688843,neutral,0.8067069,female,35
48.04409384727478,neutral,0.8718329,female,35
48.10760259628296,neutral,0.64849657,female,35
48.174604177474976,neutral,0.7572614,female,35
48.2366042137146,neutral,0.7770082,female,35
48.29910326004028,neutral,0.80558586,female,35
48.362602949142456,neutral,0.78954357,female,35
48.43010425567627,neutral,0.73889536,female,35
48.704604387283325,neutral,0.6933194,female,35
48.76660394668579,neutral,0.6604441,female,35
48.83410429954529,neutral,0.7514319,female,35
48.89860391616821,neutral,0.69678,female,35
48.966105222702026,neutral,0.687052,female,35
49.030603647232056,neutral,0.67814904,female,35
49.09360337257385,neutral,0.6651756,female,35
49.15610384941101,neutral,0.54422164,female,35
49.220603704452515,neutral,0.5733849,female,35
49.28760313987732,neutral,0.49275172,female,35
49.55910396575928,neutral,0.6631476,female,35
49.62010359764099,neutral,0.5918437,female,35
49.68210315704346,neutral,0.6338359,female,35
49.74310374259949,neutral,0.7566234,female,35
49.80960464477539,neutral,0.6783147,female,35
49.87460517883301,neutral,0.6868189,female,35
49.93866682052612,neutral,0.6663513,female,35
49.99816107749939,neutral,0.49627846,female,35
50.06016135215759,neutral,0.4873678,female,35
50.125163555145264,neutral,0.7007661,female,35
50.39416170120239,neutral,0.6058642,female,35
50.456663370132446,neutral,0.45708695,female,35
50.52466535568237,neutral,0.6066335,female,35
50.58966112136841,neutral,0.51638055,female,35
50.64966082572937,neutral,0.54861253,female,35
50.71916174888611,neutral,0.6793577,female,35
50.779173374176025,neutral,0.75382525,female,35
50.84217548370361,neutral,0.7108997,female,35
50.90416216850281,neutral,0.68565196,female,35
50.9726619720459,neutral,0.73873866,female,35
51.24116349220276,neutral,0.68923575,female,35
51.30316185951233,neutral,0.5412992,female,35
51.36666989326477,neutral,0.75274915,female,35
51.43316125869751,neutral,0.57863,female,35
51.493162631988525,neutral,0.5678713,female,35
51.552661180496216,neutral,0.46469083,female,35
51.61566138267517,neutral,0.73746943,female,35
51.68766164779663,neutral,0.49162924,female,35
51.753162145614624,neutral,0.547885,female,35
51.81566333770752,neutral,0.5845974,female,35
52.08466196060181,neutral,0.44103938,female,35
52.146162033081055,neutral,0.4593321,female,35
52.210160970687866,neutral,0.5778597,female,35
52.27466320991516,neutral,0.43788972,female,35
52.34016227722168,neutral,0.63336396,female,35
52.40816378593445,neutral,0.52913284,female,35
52.47416353225708,neutral,0.6503452,female,35
52.54066348075867,neutral,0.70492715,female,35
52.60166096687317,neutral,0.6375857,female,35
52.66666316986084,neutral,0.53528994,female,35
52.94266223907471,neutral,0.62583524,female,35
53.00816249847412,neutral,0.6749814,female,35
53.06866121292114,neutral,0.6659195,female,35
53.13216280937195,neutral,0.6016251,female,35
53.199164152145386,neutral,0.55466974,female,35
53.26516103744507,neutral,0.55397695,female,35
53.340179443359375,neutral,0.6657353,female,35
53.40616464614868,neutral,0.7492334,female,35
53.475661754608154,neutral,0.61337024,female,35
53.54616975784302,neutral,0.5339064,female,35
53.82066249847412,neutral,0.61654955,female,35
53.88266205787659,neutral,0.5962307,female,35
53.945661783218384,neutral,0.67587143,female,35
54.007163524627686,neutral,0.66632026,female,35
54.06916165351868,neutral,0.71894556,female,35
54.13316202163696,neutral,0.69850093,female,35
54.1986608505249,neutral,0.7203284,female,35
54.26316237449646,neutral,0.5318724,female,35
54.32466244697571,neutral,0.66369003,female,35
54.3881618976593,neutral,0.50155276,female,35
54.664161682128906,neutral,0.6422438,female,35
54.73116207122803,neutral,0.46145776,female,35
54.798661947250366,neutral,0.696452,female,35
54.8666627407074,neutral,0.698497,female,35
54.92966103553772,neutral,0.7391873,female,35
54.99416208267212,neutral,0.6959343,female,35
55.0586621761322,neutral,0.70524764,female,35
55.12066173553467,neutral,0.6643142,female,35
55.18816113471985,neutral,0.664678,female,35
55.253663301467896,neutral,0.5826927,female,35
55.52566194534302,neutral,0.67102915,female,35
55.59066319465637,neutral,0.6361797,female,35
55.66016244888306,neutral,0.50058764,female,35
55.72666311264038,neutral,0.5867217,female,35
55.79566311836243,neutral,0.6009776,female,35
55.85866189002991,neutral,0.6335689,female,35
55.925161361694336,neutral,0.6390781,female,35
55.98666310310364,neutral,0.6699325,female,35
56.0446617603302,neutral,0.4538623,female,35
56.103161334991455,neutral,0.4953518,female,35
56.37466263771057,neutral,0.6366674,female,35
56.43866181373596,neutral,0.77003664,female,35
56.504162073135376,neutral,0.7749727,female,35
56.56916356086731,neutral,0.5787962,female,35
56.640162229537964,neutral,0.76719457,female,35
56.70916295051575,neutral,0.7899284,female,35
56.780163049697876,neutral,0.7630414,female,35
56.84117555618286,neutral,0.75024056,female,35
56.9076623916626,neutral,0.76988244,female,35
56.97366261482239,neutral,0.7633683,female,35
57.25116181373596,neutral,0.77101934,female,35
57.31266188621521,neutral,0.7575303,female,35
